0.0 200.0 0.0 0
200.0 400.0 2843.598114493022 98004
400.0 600.0 12112.972413977355 417471
600.0 800.0 6113.051189271307 210685
800.0 1000.0 3084.5106807631482 106307
1000.0 1200.0 1699.6188599694037 58577
1200.0 1400.0 1004.8227246135251 34631
1400.0 1600.0 642.2787627282507 22136
1600.0 1800.0 418.51413415208145 14424
1800.0 2000.0 285.82797667298104 9851
2000.0 2200.0 203.45404247597017 7012
2200.0 2400.0 139.79486261398435 4818
2400.0 2600.0 105.00573013699209 3619
2600.0 2800.0 79.58848238899775 2743
2800.0 3000.0 57.79812501600108 1992
3000.0 3200.0 45.90192458600082 1582
3200.0 3400.0 35.398450060000584 1220
3400.0 3600.0 26.955049267000398 929
3600.0 3800.0 21.61626663500028 745
3800.0 4000.0 17.263998185000183 595
4000.0 4200.0 14.217410270000116 490
4200.0 4400.0 12.041276045000068 415
4400.0 4600.0 9.371884729000008 323
4600.0 4800.0 6.731508535999989 232
4800.0 5000.0 6.267266567999993 216
5000.0 5200.0 5.425828001 187
5200.0 5400.0 3.8880264820000114 134
5400.0 5600.0 3.249693776000007 112
5600.0 5800.0 2.7564366850000037 95
5800.0 6000.0 2.7274215620000035 94
6000.0 6200.0 1.8569678719999987 64
6200.0 6400.0 1.508786395999999 52
6400.0 6600.0 1.1896200429999992 41
6600.0 6800.0 1.3346956579999991 46
6800.0 7000.0 0.8704536899999995 30
7000.0 7200.0 0.6383327059999997 22
7200.0 7400.0 0.4062117219999999 14
7400.0 7600.0 0.5222722139999998 18
7600.0 7800.0 0.261136107 9
7800.0 8000.0 0.43522684499999986 15
8000.0 8200.0 0.31916635299999996 11
8200.0 8400.0 0.43522684499999986 15
8400.0 8600.0 0.087045369 3
8600.0 8800.0 0.145075615 5
8800.0 9000.0 0.116060492 4
9000.0 9200.0 0.174090738 6
9200.0 9400.0 0.116060492 4
9400.0 9600.0 0.058030246 2
9600.0 9800.0 0.0 0
9800.0 10000.0 0.0 0
