

Cross section per integration channel:
      P0_mupmum_wpwm                1   1.22916448e-01    2.6581e-03       2.1625%  
      P0_mupmum_wpwm                1   1.22152349e-01    1.4188e-03       1.1615%  
      P0_mupmum_wpwm                1   1.20171492e-01    1.1626e-03       0.9675%  
      P0_mupmum_wpwm                1   1.21747063e-01    1.1089e-03       0.9108%  
      P0_mupmum_wpwm                1   1.20951590e-01    1.0655e-03       0.8809%  
      P0_mupmum_wpwm                1   1.21094397e-01    1.0261e-03       0.8474%  
      P0_mupmum_wpwm                1   1.19810310e-01    1.0134e-03       0.8458%  
      P0_mupmum_wpwm                1   1.20919422e-01    9.8837e-04       0.8174%  
      P0_mupmum_wpwm                1   1.21865783e-01    9.7847e-04       0.8029%  
      P0_mupmum_wpwm                1   1.20378587e-01    9.5333e-04       0.7919%  
      P0_mupmum_wpwm                1   1.20532615e-01    9.4321e-04       0.7825%  
      P0_mupmum_wpwm                1   1.22018388e-01    9.3627e-04       0.7673%  
      P0_mupmum_wpwm                1   1.19269740e-01    9.2959e-04       0.7794%  
      P0_mupmum_wpwm                1   1.21519167e-01    9.1962e-04       0.7568%  
      P0_mupmum_wpwm                1   1.21518110e-01    9.2170e-04       0.7585%  
      P0_mupmum_wpwm                1   1.20706634e-01    8.9594e-04       0.7422%  
      P0_mupmum_wpwm                1   1.20349167e-01    8.8968e-04       0.7393%  
      P0_mupmum_wpwm                1   1.21205699e-01    8.8433e-04       0.7296%  
      P0_mupmum_wpwm                1   1.20363324e-01    8.7662e-04       0.7283%  
      P0_mupmum_wpwm                1   1.21351770e-01    8.7326e-04       0.7196%  
      P0_mupmum_wpwm                1   1.20036894e-01    8.7159e-04       0.7261%  
      P0_mupmum_wpwm                1   1.20687166e-01    8.5037e-04       0.7046%  
      P0_mupmum_wpwm                1   1.20543160e-01    8.4275e-04       0.6991%  
      P0_mupmum_wpwm                1   1.21440219e-01    8.3504e-04       0.6876%  
      P0_mupmum_wpwm                1   1.20331454e-01    8.2659e-04       0.6869%  
          P0_aa_wpwm                1   9.02569119e-03    6.0110e-04       6.6598%  
          P0_aa_wpwm                1   9.05043198e-03    5.4374e-04       6.0079%  
          P0_aa_wpwm                1   9.15239663e-03    5.3430e-04       5.8378%  
          P0_aa_wpwm                1   9.48586148e-03    4.9787e-04       5.2486%  
          P0_aa_wpwm                1   9.50505624e-03    4.9600e-04       5.2183%  
          P0_aa_wpwm                1   9.93390059e-03    4.9327e-04       4.9655%  
          P0_aa_wpwm                1   9.63956058e-03    4.6548e-04       4.8288%  
          P0_aa_wpwm                1   8.81770566e-03    4.4804e-04       5.0812%  
          P0_aa_wpwm                1   9.35849180e-03    4.4653e-04       4.7714%  
          P0_aa_wpwm                1   9.22461775e-03    4.2277e-04       4.5831%  
          P0_aa_wpwm                1   9.60532150e-03    4.1193e-04       4.2885%  
          P0_aa_wpwm                1   9.78946682e-03    4.0630e-04       4.1504%  
          P0_aa_wpwm                1   1.00570571e-02    3.9805e-04       3.9579%  
          P0_aa_wpwm                1   9.42659911e-03    3.9669e-04       4.2082%  
          P0_aa_wpwm                1   9.51133418e-03    3.8376e-04       4.0348%  
          P0_aa_wpwm                1   9.67877894e-03    3.7020e-04       3.8248%  
          P0_aa_wpwm                1   9.99523640e-03    3.6295e-04       3.6312%  
          P0_aa_wpwm                1   9.65368454e-03    3.5144e-04       3.6404%  
          P0_aa_wpwm                1   9.86447722e-03    3.4078e-04       3.4546%  
          P0_aa_wpwm                1   9.20572214e-03    3.3789e-04       3.6705%  
          P0_aa_wpwm                1   1.00170301e-02    3.3374e-04       3.3317%  
          P0_aa_wpwm                1   9.35499887e-03    3.2808e-04       3.5070%  
          P0_aa_wpwm                1   9.64292099e-03    3.2779e-04       3.3993%  
          P0_aa_wpwm                1   9.84613879e-03    3.1711e-04       3.2207%  


ABS cross section per integration channel:
      P0_mupmum_wpwm                1   1.29702030e-01    2.6515e-03       2.0443%  
      P0_mupmum_wpwm                1   1.28153252e-01    1.4080e-03       1.0987%  
      P0_mupmum_wpwm                1   1.26622299e-01    1.1486e-03       0.9071%  
      P0_mupmum_wpwm                1   1.27065014e-01    1.0967e-03       0.8631%  
