ancura_mass_.003120 tag_1 0.032904197190000005 9.800021696080575e-06 1000000
ancura_mass_.006250 tag_1 0.03037869812 9.126516790467818e-06 1000000
ancura_mass_.012500 tag_1 0.027719036909999998 8.395288485270415e-06 1000000
ancura_mass_.025000 tag_1 0.02497220371 8.269497028254449e-06 1000000
ancura_mass_.050000 tag_1 0.02218577901 7.363769101963546e-06 1000000
ancura_mass_.100000 tag_1 0.019448083409999997 6.0832269711054685e-06 1000000
ancura_mass_.200000 tag_1 0.01681737971 5.941398972697087e-06 1000000
ancura_mass_.400000 tag_1 0.01430082566 4.676048059985569e-06 1000000
ancura_mass_.800000 tag_1 0.01203700042 0.0006035001391986641 1000000
aggiusta_mass_1.600000 tag_1 0.00981453695 3.76336392762755e-06 500000
aggiusta_mass_3.200000 tag_1 0.00786815195 3.2151540178206226e-06 500000
LMtenTeV_b_mass_6.400000 tag_1 0.006193166910000001 0.00044095010546397296 500000
LMtenTeV_b_mass_12.800000 tag_1 0.004645612300000001 2.1809728468697037e-06 500000
