oneTeV_mass_.003120 tag_1 0.0020329231020000003 3.1117700814214696e-07 1000000
oneTeV_mass_.006250 tag_1 0.0017922943564 2.800683064599739e-07 1000000
oneTeV_mass_.012500 tag_1 0.0015651501812000003 2.561346924801342e-07 1000000
oneTeV_mass_.025000 tag_1 0.0013529540593 2.2519517214451135e-07 1000000
oneTeV_mass_.050000 tag_1 0.0011555375418 1.8373376517923592e-07 1000000
oneTeV_mass_.100000 tag_1 0.0009734513333 1.577255820087642e-07 1000000
oneTeV_mass_.200000 tag_1 0.0008057526381999999 1.3250613020208724e-07 1000000
oneTeV_mass_.400000 tag_1 0.0006533657693000002 1.0376928976069992e-07 1000000
oneTeV_mass_.800000 tag_1 0.0005154900802 8.388540262194908e-08 1000000
oneTeV_mass_1.600000 tag_1 0.0003925749759 6.087517032528577e-08 1000000
oneTeV_mass_3.200000 tag_1 0.0002839026236 4.6274872869209595e-08 1000000
