OneTeVcuts_corrected_mass_.003120 tag_1 0.0017493585554000002 3.964272070168478e-07 1000000
OneTeVcuts_corrected_mass_.006250 tag_1 0.0015401857815000003 3.1543907680425424e-07 1000000
OneTeVcuts_corrected_mass_.012500 tag_1 0.0013428249493 2.189395204241959e-07 1000000
OneTeVcuts_corrected_mass_.025000 tag_1 0.0011586839547 3.0352005820706923e-07 1000000
OneTeVcuts_corrected_mass_.050000 tag_1 0.0009873195025 1.884045285165208e-07 1000000
OneTeVcuts_corrected_mass_.100000 tag_1 0.0008299697014999999 1.4490823622539817e-07 1000000
OneTeVcuts_corrected_mass_.200000 tag_1 0.0006854967426 1.7484430508142435e-07 1000000
OneTeVcuts_corrected_mass_.400000 tag_1 0.0005540360875 9.273805991085083e-08 1000000
OneTeVcuts_corrected_mass_.800000 tag_1 0.0004356022707 1.220603144457522e-07 1000000
OneTeVcuts_corrected_mass_1.600000 tag_1 0.0003305002648 5.86891450890592e-08 1000000
OneTeVcuts_corrected_mass_3.200000 tag_1 0.00023865148209999997 5.029639050265615e-08 1000000
LMoneTeV_mass_6.400000 tag_1 0.00016025218510000002 3.294986814401249e-08 1000000
LMoneTeV_mass_12.800000 tag_1 9.53299551e-05 1.6660668746333865e-08 1000000
LMoneTeV_mass_25.600000 tag_1 4.2513367839999994e-05 7.518718237657998e-09 1000000
LMoneTeV_mass_51.200000 tag_1 1.1199995869999999e-05 1.7378624298473485e-09 1000000
