

Cross section per integration channel:
          P0_aa_wpwm                1   1.30148955e-01    1.3100e-02       10.0652%  
          P0_aa_wpwm                1   1.49466072e-01    1.2074e-02       8.0778%  
          P0_aa_wpwm                1   1.55547060e-01    1.0568e-02       6.7943%  
          P0_aa_wpwm                1   1.62583630e-01    1.0521e-02       6.4713%  
          P0_aa_wpwm                1   1.58358842e-01    1.0493e-02       6.6259%  
          P0_aa_wpwm                1   1.62529944e-01    9.9966e-03       6.1506%  
          P0_aa_wpwm                1   1.63515838e-01    9.9841e-03       6.1059%  
          P0_aa_wpwm                1   1.65420650e-01    9.7503e-03       5.8943%  
          P0_aa_wpwm                1   1.59483419e-01    9.5516e-03       5.9891%  
          P0_aa_wpwm                1   1.56263009e-01    9.2788e-03       5.9379%  
          P0_aa_wpwm                1   1.55496007e-01    9.2083e-03       5.9219%  
          P0_aa_wpwm                1   1.68568731e-01    9.0304e-03       5.3571%  
          P0_aa_wpwm                1   1.50189505e-01    8.9439e-03       5.9551%  
          P0_aa_wpwm                1   1.50486458e-01    8.8966e-03       5.9119%  
          P0_aa_wpwm                1   1.61492965e-01    8.8604e-03       5.4866%  
          P0_aa_wpwm                1   1.53442963e-01    8.8327e-03       5.7564%  
          P0_aa_wpwm                1   1.53781659e-01    8.7262e-03       5.6744%  
          P0_aa_wpwm                1   1.70552352e-01    8.6677e-03       5.0821%  
          P0_aa_wpwm                1   1.55872573e-01    8.6501e-03       5.5494%  
          P0_aa_wpwm                1   1.56009358e-01    8.4252e-03       5.4004%  
          P0_aa_wpwm                1   1.59295439e-01    8.4083e-03       5.2784%  
          P0_aa_wpwm                1   1.52117013e-01    8.4094e-03       5.5283%  
          P0_aa_wpwm                1   1.62492877e-01    8.1417e-03       5.0105%  
          P0_aa_wpwm                1   1.58518957e-01    7.7239e-03       4.8725%  
      P0_mupmum_wpwm                1   1.23646726e-02    6.4164e-03       51.8929%  
      P0_mupmum_wpwm                1   4.20587118e-03    1.9350e-03       46.0064%  
      P0_mupmum_wpwm                1   8.80194135e-03    1.7625e-03       20.0235%  
      P0_mupmum_wpwm                1   6.20046648e-03    1.6778e-03       27.0594%  
      P0_mupmum_wpwm                1   7.50374714e-03    1.5808e-03       21.0674%  
      P0_mupmum_wpwm                1   8.35461254e-03    1.3651e-03       16.3398%  
      P0_mupmum_wpwm                1   6.49169750e-03    1.1240e-03       17.3151%  
      P0_mupmum_wpwm                1   8.10243818e-03    1.1030e-03       13.6133%  
      P0_mupmum_wpwm                1   7.71020248e-03    1.1020e-03       14.2932%  
      P0_mupmum_wpwm                1   8.18060768e-03    1.0935e-03       13.3673%  
      P0_mupmum_wpwm                1   6.35506316e-03    1.0543e-03       16.5899%  
      P0_mupmum_wpwm                1   7.16867249e-03    1.0148e-03       14.1555%  
      P0_mupmum_wpwm                1   7.96602218e-03    9.8620e-04       12.3801%  
      P0_mupmum_wpwm                1   6.50362808e-03    9.5444e-04       14.6755%  
      P0_mupmum_wpwm                1   7.24104089e-03    9.4429e-04       13.0408%  
      P0_mupmum_wpwm                1   6.98962133e-03    7.8179e-04       11.1850%  
      P0_mupmum_wpwm                1   5.60845238e-03    7.7221e-04       13.7688%  
      P0_mupmum_wpwm                1   7.70959500e-03    6.9261e-04       8.9838%  
      P0_mupmum_wpwm                1   6.51745041e-03    6.8081e-04       10.4460%  
      P0_mupmum_wpwm                1   6.21194234e-03    6.3331e-04       10.1950%  
      P0_mupmum_wpwm                1   6.82408740e-03    6.0054e-04       8.8003%  
      P0_mupmum_wpwm                1   6.91754775e-03    5.8011e-04       8.3861%  
      P0_mupmum_wpwm                1   6.26908488e-03    5.6541e-04       9.0191%  
      P0_mupmum_wpwm                1   6.16753021e-03    4.6284e-04       7.5044%  
      P0_mupmum_wpwm                1   6.00931900e-03    3.7243e-04       6.1976%  


ABS cross section per integration channel:
          P0_aa_wpwm                1   5.82045332e-01    1.3021e-02       2.2371%  
          P0_aa_wpwm                1   5.73270436e-01    1.1992e-02       2.0919%  
          P0_aa_wpwm                1   5.58901214e-01    1.0481e-02       1.8752%  
          P0_aa_wpwm                1   5.64878497e-01    1.0432e-02       1.8468%  
          P0_aa_wpwm                1   5.61131723e-01    1.0404e-02       1.8541%  
          P0_aa_wpwm                1   5.69865446e-01    9.9006e-03       1.7374%  
          P0_aa_wpwm                1   5.77281477e-01    9.8854e-03       1.7124%  
          P0_aa_wpwm                1   5.72815445e-01    9.6511e-03       1.6849%  
          P0_aa_wpwm                1   5.76183049e-01    9.4484e-03       1.6398%  
          P0_aa_wpwm                1   5.65671237e-01    9.1763e-03       1.6222%  
          P0_aa_wpwm                1   5.69019095e-01    9.1036e-03       1.5999%  
          P0_aa_wpwm                1   5.68223663e-01    8.9254e-03       1.5708%  
          P0_aa_wpwm                1   5.66464303e-01    8.8365e-03       1.5599%  
          P0_aa_wpwm                1   5.63916425e-01    8.7897e-03       1.5587%  
          P0_aa_wpwm                1   5.69051765e-01    8.7522e-03       1.5380%  
          P0_aa_wpwm                1   5.63729502e-01    8.7255e-03       1.5478%  
          P0_aa_wpwm                1   5.75567806e-01    8.6126e-03       1.4964%  
          P0_aa_wpwm                1   5.68399103e-01    8.5584e-03       1.5057%  
          P0_aa_wpwm                1   5.62182180e-01    8.5415e-03       1.5193%  
          P0_aa_wpwm                1   5.61166355e-01    8.3141e-03       1.4816%  
          P0_aa_wpwm                1   5.59845822e-01    8.2980e-03       1.4822%  
          P0_aa_wpwm                1   5.65813117e-01    8.2956e-03       1.4661%  
          P0_aa_wpwm                1   5.61740183e-01    8.0272e-03       1.4290%  
          P0_aa_wpwm                1   5.53409548e-01    7.6065e-03       1.3745%  
      P0_mupmum_wpwm                1   2.74296676e-02    6.4161e-03       23.3911%  
      P0_mupmum_wpwm                1   2.01483933e-02    1.9343e-03       9.6004%  
