

Cross section per integration channel:
      P0_mupmum_wpwm                1   1.20838734e-01    1.4776e-02       12.2277%  
      P0_mupmum_wpwm                1   1.21287672e-01    1.0204e-02       8.4132%  
      P0_mupmum_wpwm                1   1.07711490e-01    9.4197e-03       8.7453%  
      P0_mupmum_wpwm                1   1.19259907e-01    9.0208e-03       7.5640%  
      P0_mupmum_wpwm                1   1.02530053e-01    8.0440e-03       7.8455%  
      P0_mupmum_wpwm                1   1.14178389e-01    7.6930e-03       6.7377%  
      P0_mupmum_wpwm                1   1.05447508e-01    7.1738e-03       6.8032%  
      P0_mupmum_wpwm                1   1.20662776e-01    7.0812e-03       5.8686%  
      P0_mupmum_wpwm                1   1.12390247e-01    6.6627e-03       5.9282%  
      P0_mupmum_wpwm                1   1.16534172e-01    6.5773e-03       5.6441%  
      P0_mupmum_wpwm                1   1.10991485e-01    6.5715e-03       5.9208%  
      P0_mupmum_wpwm                1   1.09879566e-01    6.4719e-03       5.8900%  
      P0_mupmum_wpwm                1   1.06406180e-01    5.9811e-03       5.6210%  
      P0_mupmum_wpwm                1   1.09871330e-01    5.9614e-03       5.4258%  
      P0_mupmum_wpwm                1   1.23177675e-01    5.8738e-03       4.7686%  
      P0_mupmum_wpwm                1   1.01708438e-01    5.6326e-03       5.5379%  
      P0_mupmum_wpwm                1   1.15972904e-01    5.5886e-03       4.8189%  
      P0_mupmum_wpwm                1   1.05513392e-01    5.5840e-03       5.2922%  
      P0_mupmum_wpwm                1   1.08969409e-01    5.4167e-03       4.9708%  
      P0_mupmum_wpwm                1   1.17394893e-01    5.4071e-03       4.6059%  
      P0_mupmum_wpwm                1   1.19013871e-01    5.3996e-03       4.5370%  
      P0_mupmum_wpwm                1   1.07071834e-01    5.2654e-03       4.9177%  
      P0_mupmum_wpwm                1   1.15261118e-01    5.2459e-03       4.5513%  
      P0_mupmum_wpwm                1   1.08048357e-01    5.0827e-03       4.7041%  
      P0_mupmum_wpwm                1   1.12183332e-01    4.9004e-03       4.3682%  
          P0_aa_wpwm                1   1.28786168e-02    6.1021e-04       4.7382%  
          P0_aa_wpwm                1   1.29863479e-02    4.2195e-04       3.2492%  
          P0_aa_wpwm                1   1.28261240e-02    4.2109e-04       3.2831%  
          P0_aa_wpwm                1   1.27030742e-02    4.1419e-04       3.2606%  
          P0_aa_wpwm                1   1.29057507e-02    4.1254e-04       3.1965%  
          P0_aa_wpwm                1   1.29406546e-02    4.0736e-04       3.1479%  
          P0_aa_wpwm                1   1.27763613e-02    4.0307e-04       3.1548%  
          P0_aa_wpwm                1   1.30122278e-02    4.0312e-04       3.0980%  
          P0_aa_wpwm                1   1.22643680e-02    4.0267e-04       3.2833%  
          P0_aa_wpwm                1   1.26689424e-02    4.0000e-04       3.1573%  
          P0_aa_wpwm                1   1.26691882e-02    3.9494e-04       3.1173%  
          P0_aa_wpwm                1   1.31715243e-02    3.9378e-04       2.9896%  
          P0_aa_wpwm                1   1.22680314e-02    3.8694e-04       3.1540%  
          P0_aa_wpwm                1   1.33023854e-02    3.8662e-04       2.9064%  
