0.000000e+00   2.000000e+02   0.000000e+00   0 
2.000000e+02   4.000000e+02   2.818871e+03   72195 
4.000000e+02   6.000000e+02   1.206369e+04   308967 
6.000000e+02   8.000000e+02   6.110698e+03   156503 
8.000000e+02   1.000000e+03   3.102262e+03   79453 
1.000000e+03   1.200000e+03   1.713389e+03   52378 
1.200000e+03   1.400000e+03   1.021188e+03   43725 
1.400000e+03   1.600000e+03   6.437182e+02   36794 
1.600000e+03   1.800000e+03   4.291232e+02   31546 
1.800000e+03   2.000000e+03   2.960913e+02   27238 
2.000000e+03   2.200000e+03   2.059346e+02   23158 
2.200000e+03   2.400000e+03   1.490175e+02   20109 
2.400000e+03   2.600000e+03   1.112774e+02   17742 
2.600000e+03   2.800000e+03   8.213618e+01   15284 
2.800000e+03   3.000000e+03   6.341032e+01   13619 
3.000000e+03   3.200000e+03   4.835032e+01   11871 
3.200000e+03   3.400000e+03   3.737445e+01   10402 
3.400000e+03   3.600000e+03   2.880610e+01   9021 
3.600000e+03   3.800000e+03   2.313393e+01   8099 
3.800000e+03   4.000000e+03   1.842263e+01   7159 
4.000000e+03   4.200000e+03   1.488543e+01   6400 
4.200000e+03   4.400000e+03   1.202421e+01   5691 
4.400000e+03   4.600000e+03   9.796091e+00   5077 
4.600000e+03   4.800000e+03   7.810906e+00   4415 
4.800000e+03   5.000000e+03   6.598956e+00   4054 
5.000000e+03   5.200000e+03   5.349273e+00   3559 
5.200000e+03   5.400000e+03   4.418870e+00   3176 
5.400000e+03   5.600000e+03   3.647567e+00   2824 
5.600000e+03   5.800000e+03   3.014132e+00   2505 
5.800000e+03   6.000000e+03   2.612662e+00   2328 
6.000000e+03   6.200000e+03   2.042858e+00   1945 
6.200000e+03   6.400000e+03   1.705482e+00   1733 
6.400000e+03   6.600000e+03   1.382465e+00   1493 
6.600000e+03   6.800000e+03   1.179745e+00   1355 
6.800000e+03   7.000000e+03   9.965030e-01   1214 
7.000000e+03   7.200000e+03   8.162542e-01   1053 
7.200000e+03   7.400000e+03   6.901481e-01   941 
7.400000e+03   7.600000e+03   5.696555e-01   820 
7.600000e+03   7.800000e+03   4.344060e-01   659 
7.800000e+03   8.000000e+03   3.789734e-01   605 
8.000000e+03   8.200000e+03   3.173794e-01   533 
8.200000e+03   8.400000e+03   2.542174e-01   448 
8.400000e+03   8.600000e+03   2.254355e-01   417 
8.600000e+03   8.800000e+03   2.054059e-01   398 
8.800000e+03   9.000000e+03   1.475153e-01   299 
9.000000e+03   9.200000e+03   1.225143e-01   260 
9.200000e+03   9.400000e+03   9.176259e-02   203 
9.400000e+03   9.600000e+03   7.665148e-02   177 
9.600000e+03   9.800000e+03   5.526776e-02   133 
9.800000e+03   1.000000e+04   8.900728e-03   22 
#etamum -11.464595, 5.293572
#etamup -5.550900, 11.464661
