0.000000e+00   6.000000e+01   0.000000e+00   0 
6.000000e+01   1.200000e+02   0.000000e+00   0 
1.200000e+02   1.800000e+02   0.000000e+00   0 
1.800000e+02   2.400000e+02   0.000000e+00   0 
2.400000e+02   3.000000e+02   0.000000e+00   0 
3.000000e+02   3.600000e+02   1.825239e+02   15048 
3.600000e+02   4.200000e+02   1.661006e+03   136940 
4.200000e+02   4.800000e+02   1.707462e+03   140770 
4.800000e+02   5.400000e+02   1.388373e+03   114463 
5.400000e+02   6.000000e+02   1.066603e+03   87935 
6.000000e+02   6.600000e+02   8.036242e+02   66254 
6.600000e+02   7.200000e+02   6.185289e+02   50994 
7.200000e+02   7.800000e+02   4.702828e+02   38772 
7.800000e+02   8.400000e+02   3.655087e+02   30134 
8.400000e+02   9.000000e+02   2.822158e+02   23267 
9.000000e+02   9.600000e+02   2.223570e+02   18332 
9.600000e+02   1.020000e+03   1.756888e+02   14666 
1.020000e+03   1.080000e+03   1.399914e+02   13997 
1.080000e+03   1.140000e+03   1.125127e+02   14047 
1.140000e+03   1.200000e+03   9.207872e+01   14196 
1.200000e+03   1.260000e+03   7.367306e+01   13868 
1.260000e+03   1.320000e+03   5.943317e+01   13536 
1.320000e+03   1.380000e+03   4.906925e+01   13409 
1.380000e+03   1.440000e+03   4.047942e+01   13172 
1.440000e+03   1.500000e+03   3.347532e+01   12869 
1.500000e+03   1.560000e+03   2.724990e+01   12294 
1.560000e+03   1.620000e+03   2.344446e+01   12337 
1.620000e+03   1.680000e+03   1.888146e+01   11509 
1.680000e+03   1.740000e+03   1.572212e+01   11066 
1.740000e+03   1.800000e+03   1.317361e+01   10642 
1.800000e+03   1.860000e+03   1.073948e+01   9915 
1.860000e+03   1.920000e+03   9.010025e+00   9465 
1.920000e+03   1.980000e+03   7.370491e+00   8769 
1.980000e+03   2.040000e+03   6.156107e+00   8271 
2.040000e+03   2.100000e+03   5.134727e+00   7760 
2.100000e+03   2.160000e+03   4.269044e+00   7233 
2.160000e+03   2.220000e+03   3.518817e+00   6660 
2.220000e+03   2.280000e+03   2.920838e+00   6163 
2.280000e+03   2.340000e+03   2.355250e+00   5519 
2.340000e+03   2.400000e+03   1.895928e+00   4928 
2.400000e+03   2.460000e+03   1.564026e+00   4488 
2.460000e+03   2.520000e+03   1.226970e+00   3883 
2.520000e+03   2.580000e+03   9.137477e-01   3180 
2.580000e+03   2.640000e+03   7.094416e-01   2709 
2.640000e+03   2.700000e+03   5.194841e-01   2171 
2.700000e+03   2.760000e+03   3.826259e-01   1749 
2.760000e+03   2.820000e+03   2.554666e-01   1274 
2.820000e+03   2.880000e+03   1.513862e-01   821 
2.880000e+03   2.940000e+03   7.071810e-02   417 
2.940000e+03   3.000000e+03   1.712994e-02   108 
#etamum -10.249398, 2.499714
#etamup -2.499234, 10.249771
