0.000000e+00   2.000000e+02   0.000000e+00   0 
2.000000e+02   4.000000e+02   2.177792e-02   568 
4.000000e+02   6.000000e+02   2.264026e-01   5800 
6.000000e+02   8.000000e+02   3.451131e-01   8005 
8.000000e+02   1.000000e+03   4.506290e-01   9192 
1.000000e+03   1.200000e+03   5.416524e-01   10183 
1.200000e+03   1.400000e+03   5.806765e-01   10485 
1.400000e+03   1.600000e+03   6.298316e-01   10837 
1.600000e+03   1.800000e+03   6.507034e-01   11051 
1.800000e+03   2.000000e+03   6.325848e-01   10446 
2.000000e+03   2.200000e+03   6.157093e-01   10211 
2.200000e+03   2.400000e+03   6.070837e-01   9940 
2.400000e+03   2.600000e+03   5.787413e-01   9485 
2.600000e+03   2.800000e+03   5.877893e-01   9767 
2.800000e+03   3.000000e+03   6.014681e-01   10153 
3.000000e+03   3.200000e+03   7.092686e-01   12370 
3.200000e+03   3.400000e+03   1.306805e+00   24800 
3.400000e+03   3.600000e+03   1.715659e+00   35287 
3.600000e+03   3.800000e+03   1.720573e+00   37979 
3.800000e+03   4.000000e+03   1.585800e+00   37645 
4.000000e+03   4.200000e+03   1.437596e+00   36246 
4.200000e+03   4.400000e+03   1.265230e+00   34060 
4.400000e+03   4.600000e+03   1.080595e+00   30889 
4.600000e+03   4.800000e+03   9.230776e-01   27573 
4.800000e+03   5.000000e+03   6.937948e-01   21031 
5.000000e+03   5.200000e+03   5.259805e-01   15720 
5.200000e+03   5.400000e+03   4.098242e-01   12260 
5.400000e+03   5.600000e+03   3.196965e-01   9504 
5.600000e+03   5.800000e+03   2.515441e-01   7514 
5.800000e+03   6.000000e+03   2.047019e-01   6068 
6.000000e+03   6.200000e+03   1.688881e-01   4975 
6.200000e+03   6.400000e+03   1.346209e-01   3936 
6.400000e+03   6.600000e+03   1.107309e-01   3210 
6.600000e+03   6.800000e+03   8.574561e-02   2521 
6.800000e+03   7.000000e+03   7.269006e-02   2146 
7.000000e+03   7.200000e+03   6.074305e-02   1758 
7.200000e+03   7.400000e+03   4.639997e-02   1358 
7.400000e+03   7.600000e+03   3.938053e-02   1138 
7.600000e+03   7.800000e+03   3.154913e-02   929 
7.800000e+03   8.000000e+03   2.373929e-02   704 
8.000000e+03   8.200000e+03   2.000827e-02   597 
8.200000e+03   8.400000e+03   1.589159e-02   456 
8.400000e+03   8.600000e+03   1.192082e-02   361 
8.600000e+03   8.800000e+03   9.875615e-03   283 
8.800000e+03   9.000000e+03   6.724578e-03   198 
9.000000e+03   9.200000e+03   5.616296e-03   164 
9.200000e+03   9.400000e+03   3.349098e-03   101 
9.400000e+03   9.600000e+03   2.014442e-03   59 
9.600000e+03   9.800000e+03   1.058460e-03   31 
9.800000e+03   1.000000e+04   1.902244e-04   6 
#etamum -11.359181, 4.999844
#etamup -4.999463, 11.357788
