0.000000e+00   2.000000e+02   2.237855e+05   1652 
2.000000e+02   4.000000e+02   1.254527e+06   9261 
4.000000e+02   6.000000e+02   7.591369e+05   5604 
6.000000e+02   8.000000e+02   4.826561e+05   3563 
8.000000e+02   1.000000e+03   3.253831e+05   2402 
1.000000e+03   1.200000e+03   2.258012e+05   2446 
1.200000e+03   1.400000e+03   1.710310e+05   3604 
1.400000e+03   1.600000e+03   1.272934e+05   4743 
1.600000e+03   1.800000e+03   1.025687e+05   6295 
1.800000e+03   2.000000e+03   8.177315e+04   7844 
2.000000e+03   2.200000e+03   6.646288e+04   9503 
2.200000e+03   2.400000e+03   5.446671e+04   11228 
2.400000e+03   2.600000e+03   4.504840e+04   12958 
2.600000e+03   2.800000e+03   3.677396e+04   14407 
2.800000e+03   3.000000e+03   3.162382e+04   16472 
3.000000e+03   3.200000e+03   2.705748e+04   18428 
3.200000e+03   3.400000e+03   2.289762e+04   20014 
3.400000e+03   3.600000e+03   1.947372e+04   21545 
3.600000e+03   3.800000e+03   1.651221e+04   22823 
3.800000e+03   4.000000e+03   1.453117e+04   24795 
4.000000e+03   4.200000e+03   1.258277e+04   26226 
4.200000e+03   4.400000e+03   1.087727e+04   27410 
4.400000e+03   4.600000e+03   9.506846e+03   28752 
4.600000e+03   4.800000e+03   8.343585e+03   30020 
4.800000e+03   5.000000e+03   7.273420e+03   30918 
5.000000e+03   5.200000e+03   6.406339e+03   31975 
5.200000e+03   5.400000e+03   5.614213e+03   32664 
5.400000e+03   5.600000e+03   4.932795e+03   33294 
5.600000e+03   5.800000e+03   4.301054e+03   33483 
5.800000e+03   6.000000e+03   3.753015e+03   33535 
6.000000e+03   6.200000e+03   3.316854e+03   33870 
6.200000e+03   6.400000e+03   2.893807e+03   33628 
6.400000e+03   6.600000e+03   2.545215e+03   33516 
6.600000e+03   6.800000e+03   2.234075e+03   33201 
6.800000e+03   7.000000e+03   1.938986e+03   32412 
7.000000e+03   7.200000e+03   1.707719e+03   32003 
7.200000e+03   7.400000e+03   1.473232e+03   30864 
7.400000e+03   7.600000e+03   1.292294e+03   30154 
7.600000e+03   7.800000e+03   1.114989e+03   28905 
7.800000e+03   8.000000e+03   9.535589e+02   27389 
8.000000e+03   8.200000e+03   8.232618e+02   26137 
8.200000e+03   8.400000e+03   6.921377e+02   24217 
8.400000e+03   8.600000e+03   5.871427e+02   22602 
8.600000e+03   8.800000e+03   4.804776e+02   20297 
8.800000e+03   9.000000e+03   3.887365e+02   17980 
9.000000e+03   9.200000e+03   3.080540e+02   15574 
9.200000e+03   9.400000e+03   2.305393e+02   12704 
9.400000e+03   9.600000e+03   1.578844e+02   9461 
9.600000e+03   9.800000e+03   8.816921e+01   5730 
9.800000e+03   1.000000e+04   2.140196e+01   1492 
#etamum -11.465089, 4.993743
#etamup -4.935698, 11.465095
