0.000000e+00   6.000000e+01   6.291460e+05   367830 
6.000000e+01   1.200000e+02   5.375063e+05   335155 
1.200000e+02   1.800000e+02   2.085266e+05   143287 
1.800000e+02   2.400000e+02   8.501937e+04   64926 
2.400000e+02   3.000000e+02   3.924578e+04   33298 
3.000000e+02   3.600000e+02   2.012565e+04   18791 
3.600000e+02   4.200000e+02   1.083117e+04   11246 
4.200000e+02   4.800000e+02   6.153060e+03   7247 
4.800000e+02   5.400000e+02   3.643464e+03   4927 
5.400000e+02   6.000000e+02   2.329481e+03   3448 
6.000000e+02   6.600000e+02   1.489125e+03   2622 
6.600000e+02   7.200000e+02   1.011586e+03   1858 
7.200000e+02   7.800000e+02   6.600264e+02   1479 
7.800000e+02   8.400000e+02   4.881314e+02   1049 
8.400000e+02   9.000000e+02   2.828773e+02   801 
9.000000e+02   9.600000e+02   1.833858e+02   583 
9.600000e+02   1.020000e+03   1.548640e+02   473 
1.020000e+03   1.080000e+03   8.612566e+01   351 
1.080000e+03   1.140000e+03   7.635826e+01   270 
1.140000e+03   1.200000e+03   3.048905e+01   151 
1.200000e+03   1.260000e+03   2.051926e+01   102 
1.260000e+03   1.320000e+03   8.700152e+00   58 
1.320000e+03   1.380000e+03   6.432549e+00   37 
1.380000e+03   1.440000e+03   3.524860e+00   8 
1.440000e+03   1.500000e+03   2.027939e-01   3 
1.500000e+03   1.560000e+03   0.000000e+00   0 
1.560000e+03   1.620000e+03   0.000000e+00   0 
1.620000e+03   1.680000e+03   0.000000e+00   0 
1.680000e+03   1.740000e+03   0.000000e+00   0 
1.740000e+03   1.800000e+03   0.000000e+00   0 
1.800000e+03   1.860000e+03   0.000000e+00   0 
1.860000e+03   1.920000e+03   0.000000e+00   0 
1.920000e+03   1.980000e+03   0.000000e+00   0 
1.980000e+03   2.040000e+03   0.000000e+00   0 
2.040000e+03   2.100000e+03   0.000000e+00   0 
2.100000e+03   2.160000e+03   0.000000e+00   0 
2.160000e+03   2.220000e+03   0.000000e+00   0 
2.220000e+03   2.280000e+03   0.000000e+00   0 
2.280000e+03   2.340000e+03   0.000000e+00   0 
2.340000e+03   2.400000e+03   0.000000e+00   0 
2.400000e+03   2.460000e+03   0.000000e+00   0 
2.460000e+03   2.520000e+03   0.000000e+00   0 
2.520000e+03   2.580000e+03   0.000000e+00   0 
2.580000e+03   2.640000e+03   0.000000e+00   0 
2.640000e+03   2.700000e+03   0.000000e+00   0 
2.700000e+03   2.760000e+03   0.000000e+00   0 
2.760000e+03   2.820000e+03   0.000000e+00   0 
2.820000e+03   2.880000e+03   0.000000e+00   0 
2.880000e+03   2.940000e+03   0.000000e+00   0 
2.940000e+03   3.000000e+03   0.000000e+00   0 
#etamum -10.255301, 4.191400
#etamup -3.983006, 10.255204
