oneTeVyok_mass_.003120 tag_1 0.0017501185006 7.026104110656978e-07 500000
oneTeVyok_mass_.006250 tag_1 0.0015394255457 4.5347926871967344e-07 500000
oneTeVyok_mass_.012500 tag_1 0.0013428832815000002 5.899062320527247e-07 500000
oneTeVyok_mass_.025000 tag_1 0.0011585486433999999 4.162792383025584e-07 500000
oneTeVyok_mass_.050000 tag_1 0.0009876529555 4.342241868462328e-07 500000
oneTeVyok_mass_.100000 tag_1 0.0008296926529 3.8872925469423186e-07 500000
oneTeVyok_mass_.200000 tag_1 0.0006850125597999999 2.9896908024762323e-07 500000
oneTeVyok_mass_.400000 tag_1 0.0005539740152999999 2.532513099049372e-07 500000
oneTeVyok_mass_.800000 tag_1 0.0004353658872 1.9934631744436124e-07 500000
oneTeVyok_mass_1.600000 tag_1 0.00033047120859999995 1.1215134277368435e-07 500000
oneTeVyok_mass_3.200000 tag_1 0.00023881383699999998 1.0851965904686455e-07 500000
oneTeVyok_mass_6.400000 tag_1 0.00016074397260000002 6.629280147906945e-08 500000
oneTeVyok_mass_12.800000 tag_1 9.645563040000001e-05 3.928992393207433e-08 500000 oneTeVyok_mass_25.600000 tag_1 4.534017135e-05 1.2146125475633291e-08 500000 oneTeVyok_mass_51.200000 tag_1 1.499208428e-05 4.7457036316502924e-09 500000
