

Cross section per integration channel:
       P0_mupmum_ttx                1   7.81743435e-04    1.3075e-05       1.6726%  
       P0_mupmum_ttx                1   7.86411737e-04    1.0521e-05       1.3379%  
           P0_aa_ttx                1   3.60574670e-04    9.6965e-06       2.6892%  
           P0_aa_ttx                1   3.56656859e-04    8.9077e-06       2.4976%  
           P0_aa_ttx                1   3.57331879e-04    8.8911e-06       2.4882%  
           P0_aa_ttx                1   3.62817827e-04    8.7799e-06       2.4199%  
           P0_aa_ttx                1   3.57488895e-04    8.7070e-06       2.4356%  
           P0_aa_ttx                1   3.58659706e-04    8.2987e-06       2.3138%  
       P0_mupmum_ttx                1   7.88917314e-04    8.1519e-06       1.0333%  
           P0_aa_ttx                1   3.57235763e-04    7.3586e-06       2.0599%  
           P0_aa_ttx                1   3.51790318e-04    7.0633e-06       2.0078%  
           P0_aa_ttx                1   3.52369520e-04    7.0485e-06       2.0003%  
           P0_aa_ttx                1   3.55926190e-04    6.9319e-06       1.9476%  
           P0_aa_ttx                1   3.54049261e-04    6.8169e-06       1.9254%  
           P0_aa_ttx                1   3.39915136e-04    6.7356e-06       1.9815%  
       P0_mupmum_ttx                1   7.90939150e-04    6.7524e-06       0.8537%  
       P0_mupmum_ttx                1   7.97925561e-04    6.7416e-06       0.8449%  
           P0_aa_ttx                1   3.52193445e-04    6.6394e-06       1.8852%  
           P0_aa_ttx                1   3.50256462e-04    6.6266e-06       1.8919%  
           P0_aa_ttx                1   3.49569490e-04    6.5799e-06       1.8823%  
           P0_aa_ttx                1   3.52277245e-04    6.4608e-06       1.8340%  
           P0_aa_ttx                1   3.47690216e-04    6.4283e-06       1.8488%  
           P0_aa_ttx                1   3.44564180e-04    6.4010e-06       1.8577%  
           P0_aa_ttx                1   3.44422025e-04    6.3255e-06       1.8366%  
           P0_aa_ttx                1   3.52953711e-04    6.3168e-06       1.7897%  
           P0_aa_ttx                1   3.55627565e-04    6.1697e-06       1.7349%  
           P0_aa_ttx                1   3.41671106e-04    5.9569e-06       1.7434%  
           P0_aa_ttx                1   3.44105126e-04    5.9076e-06       1.7168%  
           P0_aa_ttx                1   3.38517627e-04    5.9082e-06       1.7453%  
       P0_mupmum_ttx                1   7.92528180e-04    5.4617e-06       0.6891%  
       P0_mupmum_ttx                1   7.99152272e-04    5.2003e-06       0.6507%  
       P0_mupmum_ttx                1   7.97621986e-04    5.0386e-06       0.6317%  
       P0_mupmum_ttx                1   7.95403406e-04    5.0785e-06       0.6385%  
       P0_mupmum_ttx                1   7.98279029e-04    4.8734e-06       0.6105%  
       P0_mupmum_ttx                1   7.96040587e-04    4.6741e-06       0.5872%  
       P0_mupmum_ttx                1   7.90787698e-04    4.3443e-06       0.5494%  
       P0_mupmum_ttx                1   7.99232917e-04    4.2637e-06       0.5335%  
       P0_mupmum_ttx                1   7.92720439e-04    4.2236e-06       0.5328%  
       P0_mupmum_ttx                1   7.95333220e-04    4.1070e-06       0.5164%  
       P0_mupmum_ttx                1   8.00782552e-04    3.9519e-06       0.4935%  
       P0_mupmum_ttx                1   7.87929527e-04    3.8944e-06       0.4943%  
       P0_mupmum_ttx                1   7.94814396e-04    3.8203e-06       0.4806%  
       P0_mupmum_ttx                1   7.98367675e-04    3.7922e-06       0.4750%  
       P0_mupmum_ttx                1   7.92134319e-04    3.7602e-06       0.4747%  
       P0_mupmum_ttx                1   7.95728192e-04    3.7452e-06       0.4707%  
       P0_mupmum_ttx                1   7.97972324e-04    3.7059e-06       0.4644%  
       P0_mupmum_ttx                1   7.96506190e-04    3.7118e-06       0.4660%  
       P0_mupmum_ttx                1   7.93319795e-04    3.6351e-06       0.4582%  
       P0_mupmum_ttx                1   7.91787568e-04    3.5898e-06       0.4534%  


ABS cross section per integration channel:
       P0_mupmum_ttx                1   8.16067166e-04    1.3011e-05       1.5944%  
       P0_mupmum_ttx                1   8.16828872e-04    1.0450e-05       1.2794%  
           P0_aa_ttx                1   4.09434239e-04    9.6669e-06       2.3610%  
           P0_aa_ttx                1   4.05311019e-04    8.8759e-06       2.1899%  
           P0_aa_ttx                1   4.05685117e-04    8.8594e-06       2.1838%  
