Ycorrect500Kat10TeV_mass_.003120 tag_1 0.03287593496 1.468983473566432e-05 500000
Ycorrect500Kat10TeV_mass_.006250 tag_1 0.030354983949999997 1.3503825086117414e-05 500000
Ycorrect500Kat10TeV_mass_.012500 tag_1 0.027721331579999998 1.1635598419790098e-05 500000
Ycorrect500Kat10TeV_mass_.025000 tag_1 0.02495475228 8.251004318981053e-06 500000
Ycorrect500Kat10TeV_mass_.050000 tag_1 0.022161055659999995 9.047321935815539e-06 500000
Ycorrect500Kat10TeV_mass_.100000 tag_1 0.01943226225 7.37639395589105e-06 500000
Ycorrect500Kat10TeV_mass_.200000 tag_1 0.016794516729999997 0.0008265001911716841 500000
Ycorrect500Kat10TeV_mass_.400000 tag_1 0.014303469039999999 5.598936664114535e-06 500000
Ycorrect500Kat10TeV_mass_.800000 tag_1 0.012010464520000002 0.00067550027800911 500000
Ycorrect500Kat10TeV_mass_1.600000 tag_1 0.00983379475 0.0005839002355834306 500000
Ycorrect500Kat10TeV_mass_3.200000 tag_1 0.007902835710000002 2.8982233540726016e-06 500000
Ycorrect500Kat10TeV_mass_6.400000 tag_1 0.006196571559999999 2.9065429232830814e-06 500000
Ycorrect500Kat10TeV_mass_12.800000 tag_1 0.00466394106 0.0003843000772006511 500000
Ycorrect500Kat10TeV_mass_25.600000 tag_1 0.0034131564 0.00024545010027274635 500000
Ycorrect500Kat10TeV_mass_51.200000 tag_1 0.00258637766 1.29159936522484e-06 500000
